Time, pcbTemp, temp1, temp2, bus60Voltage, bus60Current, bus12Voltage, 
2018-01-21T00:55:30.215Z, 269, , , , , 
2018-01-21T01:11:32.965Z, , 193, , , , 
2018-01-21T01:45:02.773Z, , , , 59495, , 
2018-01-21T01:45:02.773Z, , , , , , 6672
2018-01-21T01:45:03.975Z, , , , , , 11840
2018-01-21T01:45:05.192Z, , , , 59622, , 
2018-01-21T01:45:05.192Z, , , , , , 11967
2018-01-21T01:45:06.400Z, , , , , 3343, 
2018-01-21T01:45:07.602Z, , , , , 8501, 
2018-01-21T01:45:08.787Z, , 209, , , , 
2018-01-21T01:45:08.787Z, , , , , 14520, 
2018-01-21T01:45:09.955Z, , , 217, , , 
2018-01-21T01:45:09.955Z, , , , , 17988, 
2018-01-21T01:45:11.178Z, , 227, , , , 
2018-01-21T01:45:13.389Z, , , 231, , , 
2018-01-21T01:45:14.632Z, , 238, , , , 
2018-01-21T01:45:14.632Z, , , , 59520, , 
2018-01-21T01:45:17.893Z, , , 242, , , 
2018-01-21T01:45:20.150Z, , 250, , , , 
2018-01-21T01:45:23.517Z, 280, , , , , 
2018-01-21T01:45:23.517Z, , , 253, , , 
2018-01-21T01:45:26.874Z, , 261, , , , 
2018-01-21T01:45:30.142Z, , , 264, , , 
2018-01-21T01:45:34.623Z, , 273, , , , 
2018-01-21T01:45:36.910Z, , , 276, , , 
2018-01-21T01:45:42.281Z, , 284, , , , 
2018-01-21T01:45:44.479Z, , , 287, , , 
2018-01-21T01:45:48.933Z, , 295, , , , 
2018-01-21T01:45:50.102Z, 291, , , , , 
2018-01-21T01:45:51.271Z, , , 298, , , 
2018-01-21T01:45:56.676Z, , 306, , , , 
2018-01-21T01:45:59.996Z, , , 310, , , 
2018-01-21T01:46:04.395Z, , 317, , , , 
2018-01-21T01:46:09.792Z, , , 322, , , 
2018-01-21T01:46:12.044Z, , 328, , , , 
2018-01-21T01:46:18.471Z, , , 333, , , 
2018-01-21T01:46:20.680Z, , 341, , , , 
2018-01-21T01:46:27.285Z, , , 344, , , 
2018-01-21T01:46:29.670Z, 302, , , , , 
2018-01-21T01:46:29.670Z, , 353, , , , 
2018-01-21T01:46:31.937Z, , , , , 17887, 
2018-01-21T01:46:37.496Z, , , 355, , , 
2018-01-21T01:46:38.711Z, , 365, , , , 
2018-01-21T01:46:47.276Z, , 376, , , , 
2018-01-21T01:46:47.276Z, , , 366, , , 
2018-01-21T01:46:55.834Z, , 387, , , , 
2018-01-21T01:46:58.233Z, , , 378, , , 
2018-01-21T01:47:03.618Z, , 398, , , , 
2018-01-21T01:47:09.403Z, , , 389, , , 
2018-01-21T01:47:12.882Z, , 409, , , , 
2018-01-21T01:47:21.973Z, , 420, , , , 
2018-01-21T01:47:21.973Z, , , 400, , , 
2018-01-21T01:47:32.023Z, , 431, , , , 
2018-01-21T01:47:33.157Z, , , 411, , , 
2018-01-21T01:47:36.615Z, , , , , 17786, 
2018-01-21T01:47:42.081Z, , 443, , , , 
2018-01-21T01:47:44.314Z, 313, , , , , 
2018-01-21T01:47:47.735Z, , , 422, , , 
2018-01-21T01:47:53.555Z, , 454, , , , 
2018-01-21T01:48:02.545Z, , , 433, , , 
2018-01-21T01:48:04.799Z, , 465, , , , 
2018-01-21T01:48:17.242Z, , 476, , , , 
2018-01-21T01:48:18.365Z, , , 444, , , 
2018-01-21T01:48:30.751Z, , 487, , , , 
2018-01-21T01:48:37.403Z, , , 455, , , 
2018-01-21T01:48:44.257Z, , 498, , , , 
2018-01-21T01:48:57.770Z, , , 466, , , 
2018-01-21T01:48:58.934Z, , 509, , , , 
2018-01-21T01:49:15.408Z, , 520, , , , 
2018-01-21T01:49:21.011Z, , , 477, , , 
2018-01-21T01:49:25.458Z, 324, , , , , 
2018-01-21T01:49:34.340Z, , 531, , , , 
2018-01-21T01:49:46.410Z, , , 488, , , 
2018-01-21T01:49:55.438Z, , 542, , , , 
2018-01-21T01:50:02.106Z, , , , , 17685, 
2018-01-21T01:50:16.253Z, , , 499, , , 
2018-01-21T01:50:18.548Z, , 553, , , , 
2018-01-21T01:50:43.759Z, , 564, , , , 
2018-01-21T01:50:49.134Z, , , 510, , , 
2018-01-21T01:51:00.252Z, 335, , , , , 
2018-01-21T01:51:13.499Z, , 575, , , , 
2018-01-21T01:51:25.517Z, , , 521, , , 
2018-01-21T01:51:47.391Z, , 586, , , , 
2018-01-21T01:52:05.026Z, , , 532, , , 
2018-01-21T01:52:24.001Z, 346, , , , , 
2018-01-21T01:52:31.985Z, , 597, , , , 
2018-01-21T01:53:07.385Z, , , 543, , , 
2018-01-21T01:53:22.685Z, , 608, , , , 
2018-01-21T01:54:02.118Z, 357, , , , , 
2018-01-21T01:54:04.388Z, , , 554, , , 
2018-01-21T01:54:17.334Z, , 619, , , , 
2018-01-21T01:55:07.353Z, , , 565, , , 
2018-01-21T01:55:19.117Z, , 630, , , , 
2018-01-21T01:56:01.421Z, 368, , , , , 
2018-01-21T01:56:19.575Z, , , 576, , , 
2018-01-21T01:56:28.216Z, , 641, , , , 
2018-01-21T01:57:19.970Z, , , , , 17584, 
2018-01-21T01:57:35.978Z, , , 587, , , 
2018-01-21T01:57:44.504Z, , 652, , , , 
2018-01-21T01:58:01.569Z, 379, , , , , 
2018-01-21T01:59:02.680Z, , 663, , , , 
2018-01-21T01:59:02.680Z, , , 598, , , 
2018-01-21T02:00:00.407Z, 390, , , , , 
2018-01-21T02:00:42.878Z, , 674, , , , 
2018-01-21T02:00:55.642Z, , , 609, , , 
2018-01-21T02:02:04.162Z, 401, , , , , 
2018-01-21T02:02:55.273Z, , 685, , , , 
2018-01-21T02:03:22.981Z, , , 620, , , 
2018-01-21T02:04:14.981Z, 412, , , , , 
2018-01-21T02:05:25.597Z, , 696, , , , 
2018-01-21T02:06:13.385Z, , , 631, , , 
2018-01-21T02:06:30.414Z, 423, , , , , 
2018-01-21T02:08:52.708Z, , 707, , , , 
2018-01-21T02:08:53.847Z, 434, , , , , 
2018-01-21T02:09:59.780Z, , , 642, , , 
2018-01-21T02:11:29.690Z, 445, , , , , 
2018-01-21T02:12:31.253Z, , 718, , , , 
2018-01-21T02:13:41.502Z, , , 653, , , 
2018-01-21T02:14:11.400Z, 456, , , , , 
2018-01-21T02:16:46.909Z, , 729, , , , 
2018-01-21T02:17:09.352Z, 467, , , , , 
2018-01-21T02:17:23.324Z, , , , , 17483, 
2018-01-21T02:18:40.915Z, , , 664, , , 
2018-01-21T02:20:17.518Z, 478, , , , , 
2018-01-21T02:23:49.686Z, 489, , , , , 
2018-01-21T02:24:45.174Z, , 740, , , , 
2018-01-21T02:28:04.696Z, 500, , , , , 
2018-01-21T02:28:13.330Z, , , 675, , , 
2018-01-21T02:32:38.883Z, 511, , , , , 
2018-01-21T02:33:14.903Z, , 751, , , , 
2018-01-21T02:36:23.845Z, , , 686, , , 
2018-01-21T02:37:53.214Z, 522, , , , , 
2018-01-21T02:44:12.846Z, 533, , , , , 
2018-01-21T02:49:12.399Z, , 762, , , , 
2018-01-21T02:52:27.458Z, 544, , , , , 
2018-01-21T02:55:30.895Z, , , 697, , , 
2018-01-21T03:04:47.022Z, 555, , , , , 
2018-01-21T03:26:37.905Z, 566, , , , , 
2018-01-21T03:26:56.062Z, , 773, , , , 
2018-01-21T06:00:15.886Z, 577, , , , , 
2018-01-21T06:22:25.020Z, , , 708, , , 
2018-01-21T13:55:35.919Z, 566, , , , , 
2018-01-21T14:00:05.738Z, 555, , , , , 
2018-01-21T14:05:24.324Z, 544, , , , , 
2018-01-21T14:10:50.154Z, 533, , , , , 
2018-01-21T14:16:41.130Z, 522, , , , , 
2018-01-21T14:24:52.278Z, 511, , , , , 
