Time, pcbTemp, temp1, temp2, bus60Voltage, bus60Current, bus12Voltage, 
2018-01-16T01:13:49.646Z, 266, , , , , 
2018-01-16T01:18:17.453Z, , , 190, , , 
2018-01-16T01:40:02.923Z, , 188, , , , 
2018-01-16T01:45:03.361Z, , , , 59569, , 
2018-01-16T01:45:03.361Z, , , , , , 9725
2018-01-16T01:45:04.544Z, , , , , , 11915
2018-01-16T01:45:05.710Z, , , , , , 11968
2018-01-16T01:45:07.004Z, , , , 59686, , 
2018-01-16T01:45:07.004Z, , , , , 4423, 
2018-01-16T01:45:08.174Z, , , , , 9901, 
2018-01-16T01:45:09.342Z, , 205, , , , 
2018-01-16T01:45:09.342Z, , , 204, , , 
2018-01-16T01:45:09.342Z, , , , , 15650, 
2018-01-16T01:45:10.500Z, , , , , 18082, 
2018-01-16T01:45:11.733Z, , 222, , , , 
2018-01-16T01:45:11.733Z, , , 218, , , 
2018-01-16T01:45:12.958Z, , , , 59560, , 
2018-01-16T01:45:16.346Z, , 235, , , , 
2018-01-16T01:45:16.346Z, , , 231, , , 
2018-01-16T01:45:21.752Z, , 246, , , , 
2018-01-16T01:45:21.752Z, , , 243, , , 
2018-01-16T01:45:28.176Z, , , 254, , , 
2018-01-16T01:45:29.336Z, 277, , , , , 
2018-01-16T01:45:29.336Z, , 258, , , , 
2018-01-16T01:45:34.722Z, , , 265, , , 
2018-01-16T01:45:36.981Z, , 269, , , , 
2018-01-16T01:45:42.480Z, , , 277, , , 
2018-01-16T01:45:43.700Z, , 280, , , , 
2018-01-16T01:45:50.340Z, , , 288, , , 
2018-01-16T01:45:51.529Z, , 292, , , , 
2018-01-16T01:45:51.529Z, , , , , 17980, 
2018-01-16T01:45:56.982Z, , , 299, , , 
2018-01-16T01:45:58.219Z, 288, , , , , 
2018-01-16T01:45:59.444Z, , 303, , , , 
2018-01-16T01:46:05.875Z, , , 310, , , 
2018-01-16T01:46:08.069Z, , 315, , , , 
2018-01-16T01:46:14.542Z, , , 321, , , 
2018-01-16T01:46:15.705Z, , 326, , , , 
2018-01-16T01:46:23.309Z, , 337, , , , 
2018-01-16T01:46:24.456Z, , , 333, , , 
2018-01-16T01:46:32.080Z, , 349, , , , 
2018-01-16T01:46:34.453Z, , , 344, , , 
2018-01-16T01:46:41.064Z, , 361, , , , 
2018-01-16T01:46:42.187Z, , , , , 17879, 
2018-01-16T01:46:44.338Z, , , 355, , , 
2018-01-16T01:46:45.465Z, 299, , , , , 
2018-01-16T01:46:49.859Z, , 372, , , , 
2018-01-16T01:46:54.166Z, , , 366, , , 
2018-01-16T01:46:58.494Z, , 383, , , , 
2018-01-16T01:47:06.008Z, , , 377, , , 
2018-01-16T01:47:07.153Z, , 394, , , , 
2018-01-16T01:47:16.221Z, , 405, , , , 
2018-01-16T01:47:17.403Z, , , 388, , , 
2018-01-16T01:47:25.399Z, , 416, , , , 
2018-01-16T01:47:28.846Z, , , 399, , , 
2018-01-16T01:47:34.623Z, , 427, , , , 
2018-01-16T01:47:41.741Z, , , 410, , , 
2018-01-16T01:47:45.262Z, , 438, , , , 
2018-01-16T01:47:49.836Z, , , , , 17778, 
2018-01-16T01:47:55.764Z, , 449, , , , 
2018-01-16T01:47:55.764Z, , , 421, , , 
2018-01-16T01:48:07.142Z, , 460, , , , 
2018-01-16T01:48:11.761Z, , , 432, , , 
2018-01-16T01:48:14.146Z, 310, , , , , 
2018-01-16T01:48:18.902Z, , 471, , , , 
2018-01-16T01:48:27.945Z, , , 443, , , 
2018-01-16T01:48:32.428Z, , 482, , , , 
2018-01-16T01:48:46.080Z, , 493, , , , 
2018-01-16T01:48:47.352Z, , , 454, , , 
2018-01-16T01:49:02.835Z, , 505, , , , 
2018-01-16T01:49:08.343Z, , , 465, , , 
2018-01-16T01:49:20.642Z, , 516, , , , 
2018-01-16T01:49:33.879Z, , , 476, , , 
2018-01-16T01:49:39.289Z, , 527, , , , 
2018-01-16T01:49:59.545Z, , 538, , , , 
2018-01-16T01:50:00.708Z, , , 487, , , 
2018-01-16T01:50:04.027Z, 321, , , , , 
2018-01-16T01:50:15.069Z, , , , 59459, , 
2018-01-16T01:50:22.815Z, , 549, , , , 
2018-01-16T01:50:31.590Z, , , 498, , , 
2018-01-16T01:50:37.310Z, , , , , 17677, 
2018-01-16T01:50:49.362Z, , 560, , , , 
2018-01-16T01:51:04.933Z, , , 509, , , 
2018-01-16T01:51:18.404Z, , 571, , , , 
2018-01-16T01:51:40.366Z, 332, , , , , 
2018-01-16T01:51:43.910Z, , , 520, , , 
2018-01-16T01:51:57.964Z, , 582, , , , 
