Time, pcbTemp, temp1, temp2, bus60Voltage, bus60Current, bus12Voltage, 
2018-01-18T01:45:03.503Z, , , , 59497, , 
2018-01-18T01:45:03.503Z, , , , , , 7158
2018-01-18T01:45:04.683Z, , , , , , 11861
2018-01-18T01:45:05.873Z, , , , 59622, , 
2018-01-18T01:45:05.873Z, , , , , , 11967
2018-01-18T01:45:07.154Z, , , , , 3564, 
2018-01-18T01:45:08.304Z, , , , , 8845, 
2018-01-18T01:45:09.497Z, , , , , 14397, 
2018-01-18T01:45:10.680Z, , 223, , , , 
2018-01-18T01:45:10.680Z, , , 220, , , 
2018-01-18T01:45:10.680Z, , , , , 18034, 
2018-01-18T01:45:12.878Z, , 235, , , , 
2018-01-18T01:45:12.878Z, , , 231, , , 
2018-01-18T01:45:16.200Z, , , , 59515, , 
2018-01-18T01:45:17.395Z, , 247, , , , 
2018-01-18T01:45:17.395Z, , , 243, , , 
2018-01-18T01:45:22.864Z, , , 254, , , 
2018-01-18T01:45:24.002Z, , 258, , , , 
2018-01-18T01:45:29.472Z, , , 265, , , 
2018-01-18T01:45:30.630Z, , 269, , , , 
2018-01-18T01:45:36.194Z, , , 276, , , 
2018-01-18T01:45:38.560Z, , 281, , , , 
2018-01-18T01:45:40.798Z, 291, , , , , 
2018-01-18T01:45:43.026Z, , , 287, , , 
2018-01-18T01:45:46.444Z, , 293, , , , 
2018-01-18T01:45:49.722Z, , , 298, , , 
2018-01-18T01:45:54.064Z, , 304, , , , 
2018-01-18T01:45:58.373Z, , , 309, , , 
2018-01-18T01:46:01.682Z, , 315, , , , 
2018-01-18T01:46:07.053Z, , , 320, , , 
2018-01-18T01:46:07.053Z, , , , , 17932, 
2018-01-18T01:46:09.252Z, , 326, , , , 
2018-01-18T01:46:15.700Z, 302, , , , , 
2018-01-18T01:46:15.700Z, , , 331, , , 
2018-01-18T01:46:16.834Z, , 337, , , , 
2018-01-18T01:46:24.302Z, , , 342, , , 
2018-01-18T01:46:25.574Z, , 350, , , , 
2018-01-18T01:46:34.129Z, , 361, , , , 
2018-01-18T01:46:34.129Z, , , 353, , , 
