Time, pcbTemp, temp1, temp2, bus60Voltage, bus60Current, bus12Voltage, faultCode, status, 
2018-01-19T01:56:42.341Z, 379, , , , , , , 
2018-01-19T01:57:15.069Z, , 655, , , , , , 
2018-01-19T01:57:35.288Z, , , 594, , , , , 
2018-01-19T01:58:26.330Z, , 666, , , , , , 
2018-01-19T01:58:40.253Z, 390, , , , , , , 
2018-01-19T01:58:43.619Z, , , 605, , , , , 
2018-01-19T01:59:45.331Z, , 677, , , , , , 
2018-01-19T02:00:05.669Z, , , 616, , , , , 
2018-01-19T02:00:35.444Z, 401, , , , , , , 
2018-01-19T02:01:10.436Z, , 688, , , , , , 
2018-01-19T02:02:04.859Z, , , 627, , , , , 
2018-01-19T02:02:33.698Z, 412, , , , , , , 
2018-01-19T02:03:28.681Z, , 699, , , , , , 
2018-01-19T02:03:31.950Z, , , , , 17517, , , 
2018-01-19T02:04:43.002Z, 423, , , , , , , 
2018-01-19T02:04:54.824Z, , , 638, , , , , 
2018-01-19T02:06:12.407Z, , 710, , , , , , 
2018-01-19T02:06:54.028Z, 434, , , , , , , 
2018-01-19T02:08:59.447Z, , , 649, , , , , 
2018-01-19T02:09:21.982Z, 445, , , , , , , 
2018-01-19T02:10:41.302Z, , 721, , , , , , 
2018-01-19T02:12:00.952Z, 456, , , , , , , 
2018-01-19T02:12:12.641Z, , , 660, , , , , 
2018-01-19T02:13:36.626Z, , 732, , , , , , 
2018-01-19T02:14:43.423Z, 467, , , , , , , 
2018-01-19T02:16:39.169Z, , , 671, , , , , 
2018-01-19T02:17:52.409Z, 478, , , , , , , 
2018-01-19T02:19:48.746Z, , 743, , , , , , 
2018-01-19T02:21:23.848Z, 489, , , , , , , 
2018-01-19T02:25:26.758Z, , , , 59439, , , , 
2018-01-19T02:26:00.733Z, 500, , , , , , , 
2018-01-19T02:30:35.165Z, 511, , , , , , , 
2018-01-19T02:30:41.895Z, , , 682, , , , , 
2018-01-19T02:33:45.793Z, , 754, , , , , , 
2018-01-19T02:35:48.473Z, 522, , , , , , , 
2018-01-19T02:38:05.409Z, , , 693, , , , , 
2018-01-19T02:41:26.113Z, 533, , , , , , , 
2018-01-19T02:41:55.029Z, , 765, , , , , , 
2018-01-19T02:48:53.185Z, 544, , , , , , , 
2018-01-19T02:59:31.477Z, 555, , , , , , , 
2018-01-19T03:27:44.602Z, 566, , , , , , , 
2018-01-19T04:32:38.105Z, , , 704, , , , , 
2018-01-19T04:55:13.279Z, , 776, , , , , , 
2018-01-19T05:15:57.661Z, , , , , , , , 3
2018-01-19T05:16:00.916Z, , , , , , , , 5
2018-01-19T05:18:11.652Z, 577, , , , , , , 
2018-01-19T13:45:04.172Z, , , , , 12627, , , 
2018-01-19T13:45:05.334Z, , , , , 7641, , , 
2018-01-19T13:45:06.500Z, , 761, , , , , , 
2018-01-19T13:45:06.500Z, , , 691, , , , , 
2018-01-19T13:45:06.500Z, , , , , 3097, , , 
2018-01-19T13:45:07.873Z, , , , 59563, , , , 
2018-01-19T13:45:07.873Z, , , , , 1721, , , 
2018-01-19T13:45:09.152Z, , 744, , , , , , 
2018-01-19T13:45:09.152Z, , , 677, , , , , 
2018-01-19T13:45:09.152Z, , , , , 1230, , , 
2018-01-19T13:45:12.505Z, , , , 59668, , , , 
2018-01-19T13:45:13.737Z, , 733, , , , , , 
2018-01-19T13:45:14.938Z, , , 665, , , , , 
2018-01-19T13:45:21.643Z, , 720, , , , , , 
2018-01-19T13:45:21.643Z, , , 653, , , , , 
2018-01-19T13:45:29.127Z, , , 642, , , , , 
2018-01-19T13:45:30.285Z, , 708, , , , , , 
2018-01-19T13:45:37.736Z, , , 630, , , , , 
2018-01-19T13:45:39.995Z, , 696, , , , , , 
2018-01-19T13:45:47.644Z, , , 618, , , , , 
2018-01-19T13:45:48.864Z, , 685, , , , , , 
2018-01-19T13:45:57.469Z, , 674, , , , , , 
2018-01-19T13:45:57.469Z, , , 607, , , , , 
2018-01-19T13:46:07.427Z, , 663, , , , , , 
2018-01-19T13:46:08.638Z, , , 596, , , , , 
2018-01-19T13:46:16.096Z, , 652, , , , , , 
2018-01-19T13:46:20.460Z, , , 585, , , , , 
2018-01-19T13:46:27.027Z, , 640, , , , , , 
2018-01-19T13:46:33.638Z, , , 574, , , , , 
2018-01-19T13:46:37.983Z, , 629, , , , , , 
2018-01-19T13:46:46.508Z, , , 563, , , , , 
2018-01-19T13:46:48.726Z, , 618, , , , , , 
2018-01-19T13:46:59.623Z, , 607, , , , , , 
2018-01-19T13:47:00.798Z, , , 552, , , , , 
2018-01-19T13:47:11.532Z, , 596, , , , , , 
2018-01-19T13:47:16.017Z, , , 541, , , , , 
2018-01-19T13:47:23.916Z, , , , , , , 2048, 
2018-01-19T13:47:25.110Z, , 585, , , , , , 
2018-01-19T13:47:25.110Z, , , , , , , , 4
2018-01-19T13:47:34.694Z, , , 529, , , , , 
2018-01-19T13:47:39.212Z, , 574, , , , , , 
2018-01-19T13:47:41.614Z, , , , , , , 0, 
2018-01-19T13:47:43.810Z, , , , , , , , 5
2018-01-19T13:47:53.976Z, , 563, , , , , , 
2018-01-19T13:47:56.320Z, , , 518, , , , , 
2018-01-19T13:48:10.144Z, , 552, , , , , , 
2018-01-19T13:48:19.955Z, , , 507, , , , , 
2018-01-19T13:48:27.836Z, , 541, , , , , , 
2018-01-19T13:48:46.887Z, , , 496, , , , , 
2018-01-19T13:48:49.090Z, , 530, , , , , , 
2018-01-19T13:49:12.306Z, , 519, , , , , , 
